Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
		Просто лечь спать	game/script.rpy	3046
		Ни спать и ни есть	game/script.rpy	3048
choice_187_abb85233	e	У входа в часовню вы сталкиваетесь с женщиной и ребенком, выходящими наружу.	game/script.rpy	3053	e "[what]"
choice_187_37636f0b	wwc	Он действительно святой	game/script.rpy	3055	wwc "[what]"
choice_187_b6eb8d3b	wwc	Брат Салена – тот, что хромой - ответил на его вопрос вчера, и его нога исцелилась!	game/script.rpy	3056	wwc "[what]"
choice_187_dad8ae7a	wwc	Он побежал впервые за всю свою жизнь!	game/script.rpy	3057	wwc "[what]"
choice_187_d09505d5	e	Заинтригованный вы входите в зал собраний.	game/script.rpy	3058	e "[what]"
choice_187_3c5007aa	e	Взрослые и дети сидят здесь на полу, в конце зала на возвышении стоит и проповедует перед толпой седой человек в белом балахоне.	game/script.rpy	3059	e "[what]"
choice_187_c89bd642	bs	Кто-нибудь еще желает пройти испытание Слангга?	game/script.rpy	3060	bs "[what]"
choice_187_a4be1010	bs	Если вы сможете ответить на вопрос, он исполнит любое ваше желание.	game/script.rpy	3061	bs "[what]"
choice_187_170fd1da	bs	Если не сможете, вы должны отречься от своих богов и поклоняться только ему – Сланггу, Богу Злобы	game/script.rpy	3062	bs "[what]"
		Принять вызов	game/script.rpy	3064
choice_228_d5422079	e	В кольчужных перчатках вы чувствуете странную уверенность в своих силах, а ваше оружие кажется вам легче в руке.	game/script.rpy	3071	e "[what]"
choice_228_7c6cef11	e	Вы уверены, что ваши навыки боя улучшатся с этими перчатками, но это только магическая иллюзия, на самом деле ваш боевой навык уменьшится.	game/script.rpy	3072	e "[what]"
choice_228_ce16401f	e	Вы поняли, что перчатки прокляты и выбросили их.	game/script.rpy	3073	e "[what]"
choice_238_699c3e72	e	Вы купили оружейные перчатки, которые наделены магической силой и помогают своему владельцу в трудные времена.	game/script.rpy	3082	e "[what]"
choice_238_17d8d1be	e	Ваше здоровье увеличивается на 5 единиц	game/script.rpy	3083	e "[what]"
choice_238_8d795cec	s	Теперь ваш уровень здоровья - [health]	game/script.rpy	3085	s "[what]"
choice_247_1009b599	e	Пыль внутри купленного вами флакона — это не пыль, а песчинки.	game/script.rpy	3093	e "[what]"
choice_55_b121aaa7	e	Вы делаете шаг назад, и статуя оживает!	game/script.rpy	3105	e "[what]"
choice_55_164a5759	e	Длинные руки стремительно выбрасываются в вашу сторону и пытаются схватить вас.	game/script.rpy	3106	e "[what]"
choice_55_cb9df1c0	e	Это смертельно опасный Человек-Богомол.	game/script.rpy	3107	e "[what]"
choice_55_854576fc	e	Если он схватит вас, то вырваться из его шипастых ладоней будет невозможно, он подтянет вас к себе, и его острые зубы убьют вас за секунду.	game/script.rpy	3108	e "[what]"
choice_55_52948e95	e	Тем не менее, вы можете атаковать его руки, и если перерубите их, он станет беспомощен.	game/script.rpy	3109	e "[what]"
choice_55_fight_ec82d5de	f	Твои силы иссякли в бою с [current_enemy[]]'name'! Его шипастые лапы сжимают тебя, и ты падаешь.	game/script.rpy	3115	f "[what]"
choice_55_fight_85ed891a	f	Человек-Богомол повержен! Ты стоишь над его неподвижным телом, тяжело дыша. Твое здоровье: [health], мастерство: [mastery], удача: [luck].	game/script.rpy	3119	f "[what]"
choice_55_fight_aeb5d934	f	Ты ([player_attack]) и [current_enemy[]]'name' ([enemy_attack]) атакуете одновременно, но оба уворачиваетесь! Никто не ранен. Твое здоровье: [health], здоровье врага: [current_enemy[]]'health'.	game/script.rpy	3126	f "[what]"
choice_55_fight_a0f5e1b4	f	Твой удар ([player_attack]) пробивает защиту [current_enemy[]]'name' ([enemy_attack])! Ты наносишь 2 урона. У врага осталось [current_enemy[]]'health' здоровья. Твое здоровье: [health].	game/script.rpy	3132	f "[what]"
choice_55_fight_36bb8395	f	Ты метаешь волшебную цепь! Она обвивается вокруг [current_enemy[]]'name', обездвиживая его. Ты наносишь решающий удар, и [current_enemy[]]'name' повержен! Цепь использована, и ты не можешь её снять.	game/script.rpy	3138	f "[what]"
choice_55_fight_47b1e862	f	Твой мощный удар ([player_attack]) сокрушает [current_enemy[]]'name' ([enemy_attack])! Враг повержен! Твое здоровье: [health].	game/script.rpy	3143	f "[what]"
choice_55_fight_37c6df0f	f	Удача на твоей стороне! Ты наносишь [current_enemy[]]'name' дополнительный урон (2). У врага осталось [current_enemy[]]'health' здоровья. Твоя удача снизилась до [luck].	game/script.rpy	3152	f "[what]"
choice_55_fight_36bb8395_1	f	Ты метаешь волшебную цепь! Она обвивается вокруг [current_enemy[]]'name', обездвиживая его. Ты наносишь решающий удар, и [current_enemy[]]'name' повержен! Цепь использована, и ты не можешь её снять.	game/script.rpy	3158	f "[what]"
choice_55_fight_abc85149	f	Удача помогает тебе! Мощный дополнительный удар (2 урона) добивает [current_enemy[]]'name'! Твоя удача снизилась до [luck].	game/script.rpy	3163	f "[what]"
choice_55_fight_d00ac57f	f	Удача отвернулась! [current_enemy[]]'name' восстанавливает 1 здоровье (теперь [current_enemy[]]'health'). Твоя удача снизилась до [luck].	game/script.rpy	3168	f "[what]"
choice_55_fight_28a9b385	f	[current_enemy[]]'name' наносит тебе удар ([enemy_attack])! Твоя защита ([player_attack]) не справляется. Ты теряешь 2 здоровья, осталось [health].	game/script.rpy	3176	f "[what]"
choice_55_fight_df555c5d	f	[current_enemy[]]'name' наносит сокрушительный удар ([enemy_attack]) против твоей защиты ([player_attack])! Ты теряешь последние силы и падаешь.	game/script.rpy	3178	f "[what]"
choice_55_fight_996c2584	f	Удача спасает тебя! Ты восстанавливаешь 1 здоровье (теперь [health]). Твоя удача снизилась до [luck].	game/script.rpy	3187	f "[what]"
choice_55_fight_80826387	f	Удача подвела! Ты теряешь дополнительное 1 здоровье (теперь [health]). Твоя удача снизилась до [luck].	game/script.rpy	3192	f "[what]"
choice_55_fight_cb73bca8	f	Удача подвела, и ты теряешь последнее здоровье! [current_enemy[]]'name' добивает тебя.	game/script.rpy	3194	f "[what]"
choice_84_91115f4f	e	Скоро вы выходите на очередную развилку.	game/script.rpy	3204	e "[what]"
choice_229_ab82b03e	e	Вы отдаете ему оружие и, похоже, этот поступок искренне располагает его к вам.	game/script.rpy	3214	e "[what]"
choice_229_f14746b7	m	Я - Лортаг Старший, ученый и исследователь, и приглашаю вас в мой кабинет	game/script.rpy	3215	m "[what]"
choice_95_3dc26f8a	e	Мужчина отступает назад и дает команду своему домашнему питомцу.	game/script.rpy	3221	e "[what]"
choice_95_3fb63054	e	Шипастый зверь обнажает острые зубы и прыгает на вас.	game/script.rpy	3225	e "[what]"
choice_95_fight_3ad7f95d	f	Твои силы иссякли в бою с [current_enemy[]]'name'! Его острые зубы и шипы одолевают тебя, и ты падаешь.	game/script.rpy	3231	f "[what]"
choice_95_fight_bf46f103	f	Шипастый Зверь повержен! Ты стоишь над его неподвижным телом, тяжело дыша. Твое здоровье: [health], мастерство: [mastery], удача: [luck].	game/script.rpy	3235	f "[what]"
choice_95_fight_aeb5d934	f	Ты ([player_attack]) и [current_enemy[]]'name' ([enemy_attack]) атакуете одновременно, но оба уворачиваетесь! Никто не ранен. Твое здоровье: [health], здоровье врага: [current_enemy[]]'health'.	game/script.rpy	3242	f "[what]"
choice_95_fight_a0f5e1b4	f	Твой удар ([player_attack]) пробивает защиту [current_enemy[]]'name' ([enemy_attack])! Ты наносишь 2 урона. У врага осталось [current_enemy[]]'health' здоровья. Твое здоровье: [health].	game/script.rpy	3248	f "[what]"
choice_95_fight_36bb8395	f	Ты метаешь волшебную цепь! Она обвивается вокруг [current_enemy[]]'name', обездвиживая его. Ты наносишь решающий удар, и [current_enemy[]]'name' повержен! Цепь использована, и ты не можешь её снять.	game/script.rpy	3254	f "[what]"
choice_95_fight_47b1e862	f	Твой мощный удар ([player_attack]) сокрушает [current_enemy[]]'name' ([enemy_attack])! Враг повержен! Твое здоровье: [health].	game/script.rpy	3259	f "[what]"
choice_95_fight_37c6df0f	f	Удача на твоей стороне! Ты наносишь [current_enemy[]]'name' дополнительный урон (2). У врага осталось [current_enemy[]]'health' здоровья. Твоя удача снизилась до [luck].	game/script.rpy	3268	f "[what]"
choice_95_fight_36bb8395_1	f	Ты метаешь волшебную цепь! Она обвивается вокруг [current_enemy[]]'name', обездвиживая его. Ты наносишь решающий удар, и [current_enemy[]]'name' повержен! Цепь использована, и ты не можешь её снять.	game/script.rpy	3274	f "[what]"
choice_95_fight_abc85149	f	Удача помогает тебе! Мощный дополнительный удар (2 урона) добивает [current_enemy[]]'name'! Твоя удача снизилась до [luck].	game/script.rpy	3279	f "[what]"
choice_95_fight_d00ac57f	f	Удача отвернулась! [current_enemy[]]'name' восстанавливает 1 здоровье (теперь [current_enemy[]]'health'). Твоя удача снизилась до [luck].	game/script.rpy	3284	f "[what]"
choice_95_fight_28a9b385	f	[current_enemy[]]'name' наносит тебе удар ([enemy_attack])! Твоя защита ([player_attack]) не справляется. Ты теряешь 2 здоровья, осталось [health].	game/script.rpy	3292	f "[what]"
choice_95_fight_df555c5d	f	[current_enemy[]]'name' наносит сокрушительный удар ([enemy_attack]) против твоей защиты ([player_attack])! Ты теряешь последние силы и падаешь.	game/script.rpy	3294	f "[what]"
choice_95_fight_996c2584	f	Удача спасает тебя! Ты восстанавливаешь 1 здоровье (теперь [health]). Твоя удача снизилась до [luck].	game/script.rpy	3303	f "[what]"
choice_95_fight_80826387	f	Удача подвела! Ты теряешь дополнительное 1 здоровье (теперь [health]). Твоя удача снизилась до [luck].	game/script.rpy	3308	f "[what]"
choice_95_fight_cb73bca8	f	Удача подвела, и ты теряешь последнее здоровье! [current_enemy[]]'name' добивает тебя.	game/script.rpy	3310	f "[what]"
choice_172_9047d6a9	e	Вы подкрадываетесь к задней части дома.	game/script.rpy	3316	e "[what]"
choice_172_9253d80c	e	Когда вы подходите к двери, она внезапно открывается, и перед вами появляется пожилой мужчина в темном платье.	game/script.rpy	3317	e "[what]"
choice_172_d235b378	e	Его домашнее животное, похожее на покрытую шипами ящерицу стоит у его ног.	game/script.rpy	3319	e "[what]"
choice_172_564af06f	m	Почему вы нарушили границы моего сада?!	game/script.rpy	3320	m "[what]"
choice_172_509b58e8	i	Я уже стучался во входную дверь и думал, что дома никого нет.	game/script.rpy	3321	i "[what]"
choice_172_13d60b88	e	Убедительность вашей лжи зависит от вашего мастерства	game/script.rpy	3322	e "[what]"
choice_172_da46cb2a	s	Уровень вашего мастерства - [mastery], требуемый уровень мастерства - [twodice]	game/script.rpy	3324	s "[what]"
choice_172_1872571c	s	Ваше мастерство позволило сделать задуманное!	game/script.rpy	3326	s "[what]"
choice_172_7ecc43c4	s	Ваше мастерство не позволило сделать задуманное!	game/script.rpy	3329	s "[what]"
choice_3_32abfd53	e	Работы двух ремесленников вас особенно заинтересовали	game/script.rpy	3334	e "[what]"
choice_3_9a14a9fc	e	Первый – художник без рук, который выставил на продажу серию портретов	game/script.rpy	3335	e "[what]"
choice_3_a4069ff8	e	Второй – заклинатель огня, показывающий огненные узоры всех цветов и оттенков.	game/script.rpy	3336	e "[what]"
		Посмотреть работы художника	game/script.rpy	3338
		Посмотреть на огненное представление	game/script.rpy	3340
choice_120_738f4a5c	e	Пройдя до конца улицы, вы попадаете на развилку.	game/script.rpy	3346	e "[what]"
choice_129_c9da57f3	e	Вы падаете на пол и теряете сознание, из последних сил произнося слова своей молитвы.	game/script.rpy	3356	e "[what]"
choice_129_b2dcbba5	e	Через некоторое время вы открываете глаза.	game/script.rpy	3357	e "[what]"
choice_129_89f309b1	e	Убийца лежит на земле мертвым.	game/script.rpy	3358	e "[what]"
choice_129_b370295b	e	Вы не представляете, что произошло, но уверены в одном; это дело рук вашей доброй богини.	game/script.rpy	3359	e "[what]"
choice_129_c159523b	e	Но теперь вы не можете воззвать к ней снова, пока не покинете этот город	game/script.rpy	3360	e "[what]"
choice_105_159fb467	e	Вы обшариваете карманы убитого и находите 8 золотых.	game/script.rpy	3366	e "[what]"
choice_105_43de95d5	s	Теперь количество вашего золота - [gold]	game/script.rpy	3368	s "[what]"
choice_105_5154c935	e	В комнате мало ценного, но вы находите две стеклянные банки, одна помечена как «Яд», вторая как «Духи Эссенция Коры».	game/script.rpy	3369	e "[what]"
choice_105_cdfc980e	e	Вы берете их с собой	game/script.rpy	3370	e "[what]"
choice_105_a0b28e5f	e	Затем вы покидаете дом	game/script.rpy	3373	e "[what]"
choice_82_acaaadf0	e	Ваш вызов принят.	game/script.rpy	3379	e "[what]"
choice_82_63d9e1b1	e	Толпа рукоплещет вам, когда вы занимаете место в белом углу.	game/script.rpy	3380	e "[what]"
choice_82_9c9f2fac	e	Вы уверены, что сможете победить чемпиона, предыдущий поединок должен был сильно ослабить его.	game/script.rpy	3383	e "[what]"
choice_82_d0abbee3	e	Но когда вы смотрите в черный угол, ваше сердце на мгновение замирает.	game/script.rpy	3384	e "[what]"
choice_82_22b4d055	e	Пройдоха зазывала успел тайком наложить на вашего противника исцеляющее заклинание, его силы полностью восстановлены.	game/script.rpy	3385	e "[what]"
		Воззвать к Либре	game/script.rpy	3387
		Начать бой своими силами	game/script.rpy	3389
choice_331_43de95d5	s	Теперь количество вашего золота - [gold]	game/script.rpy	3396	s "[what]"
choice_331_b0c9f5e1	e	Вы платите трактирщику за ужин, и он исчезает в задней комнате, чтобы вернуться с большой тарелкой дымящейся пищи.	game/script.rpy	3397	e "[what]"
choice_331_7a4fd7ee	inn	Вот, пожалуйста	game/script.rpy	3399	inn "[what]"
choice_331_350b29bf	inn	и есть еще, если вам понадобится добавка	game/script.rpy	3400	inn "[what]"
choice_331_bbbbd813	e	Вы берете тарелку, садитесь за стол и начинаете есть.	game/script.rpy	3401	e "[what]"
choice_331_8d795cec	s	Теперь ваш уровень здоровья - [health]	game/script.rpy	3403	s "[what]"
choice_331_0fc3969c	e	К вам подходит разбойничьего вида матрос и садится напротив вас.	game/script.rpy	3406	e "[what]"
choice_331_023e9e4e	e	Он пытается завести разговор, но вы уделяете все внимание еде.	game/script.rpy	3407	e "[what]"
choice_331_ab50021e	sa	Может быть кружку эля?	game/script.rpy	3408	sa "[what]"
choice_331_1c5c7cb9	i	Давай!	game/script.rpy	3409	i "[what]"
choice_331_3ce6314f	e	Вы заканчиваете есть и приступаете к элю, восстановите еще 1 очко Здоровья.	game/script.rpy	3410	e "[what]"
choice_331_8d795cec_1	s	Теперь ваш уровень здоровья - [health]	game/script.rpy	3412	s "[what]"
choice_331_542335c9	sa	Что ты забыл в этой дыре?	game/script.rpy	3413	sa "[what]"
choice_331_55334570	i	Я ищу заклинание отворяющие ворота на север.	game/script.rpy	3414	i "[what]"
choice_331_1d548d54	sa	Ну ладно, как хочешь	game/script.rpy	3415	sa "[what]"
choice_331_dae60c93	sa	Но все-таки, если не умеешь убивать нежить, то это безнадежное дело. Как ещё насчет эля?	game/script.rpy	3416	sa "[what]"
		Принять предложение и продолжить беседу	game/script.rpy	3418
		Отправиться спать	game/script.rpy	3420
choice_282_43bb0928	e	Заплатив, вы поднимаетесь по лестнице в отведенную вам комнату.	game/script.rpy	3426	e "[what]"
choice_282_9413d229	e	Она темная и вам не дали свечи, поэтому приходится искать кровать на ощупь, прежде чем сесть на нее.	game/script.rpy	3427	e "[what]"
		Принять пищу и лечь спать	game/script.rpy	3429
choice_282_82fa9dff	s	Теперь количество вашей еды - [meal]	game/script.rpy	3431	s "[what]"
choice_282_90b14b33	e	Уровень вашего здоровья увеличивется на 2 единицы	game/script.rpy	3432	e "[what]"
choice_282_8d795cec	s	Теперь ваш уровень здоровья - [health]	game/script.rpy	3434	s "[what]"
choice_68_b8630cda	e	Вы выходите из таверны и бродите вокруг по улице, присматривая себе место для ночлега.	game/script.rpy	3442	e "[what]"
		Устроиться в темном переулке позади таверны	game/script.rpy	3444
		Бодрствовать всю ночь	game/script.rpy	3446
choice_156_89a87e30	e	Вы вскидываете руку в знак того, что принимаете вызов.	game/script.rpy	3451	e "[what]"
choice_156_7703fd4c	bs	И кто твой бог, незнакомец?	game/script.rpy	3452	bs "[what]"
choice_156_5b30a4b2	i	Либра, Богиня Правосудия	game/script.rpy	3453	i "[what]"
choice_156_07067efb	bs	Я ничего не знаю о ней	game/script.rpy	3454	bs "[what]"
choice_156_b0fb1321	bs	Но вы найдете Слангга гораздо более могущественным божеством.	game/script.rpy	3455	bs "[what]"
choice_156_7d563900	bs	Давайте посмотрим, сможет ли Либра помочь вам с испытанием Слангга.	game/script.rpy	3456	bs "[what]"
choice_156_ecdc165e	bs	Если вы правильно ответите на мой вопрос, то сможете спросить у меня что угодно.	game/script.rpy	3457	bs "[what]"
choice_156_6f4db063	bs	Но если не сможете, вам придется отказаться от поклонения Либре и стать последователем Слангга.	game/script.rpy	3458	bs "[what]"
choice_156_c787af01	bs	Вы согласны?	game/script.rpy	3459	bs "[what]"
choice_156_123e4406	e	Вы киваете	game/script.rpy	3460	e "[what]"
choice_156_9b9db976	bs	Старейшина Большеног прошел на юг три четверти мили, чтобы посеять овес, затем на восток еще полмили, чтобы посеять кукурузу	game/script.rpy	3461	bs "[what]"
choice_156_279e226a	bs	а затем на север милю с четвертью, чтобы посеять пшеницу, и, наконец, милю на юго-запад, чтобы скосить сена. Вы поняли это?	game/script.rpy	3462	bs "[what]"
choice_156_6a2353bb	bs	А теперь вопрос	game/script.rpy	3463	bs "[what]"
choice_281_5c654a87	e	Вы глотаете зелье и ждете, что случится. У вас кружится голова, и вы падаете в обморок.	game/script.rpy	3468	e "[what]"
choice_281_de4ed0fc	e	Когда вы просыпаетесь и осматриваетесь по сторонам, то понимаете, что лежите на улице совсем в другом районе	game/script.rpy	3471	e "[what]"
choice_281_228ce15c	e	Прохожие смотрят на вас с удивлением	game/script.rpy	3472	e "[what]"
choice_117_366de091	e	Вы срываете с шеи существа золотой медальон. Он стоит 8 золотых монет.	game/script.rpy	3478	e "[what]"
choice_117_43de95d5	s	Теперь количество вашего золота - [gold]	game/script.rpy	3480	s "[what]"
choice_117_c71f6e16	e	Внутри медальона находится маленькая солнечная жемчужина, желтый камень, который ярко светится своим собственным светом.	game/script.rpy	3481	e "[what]"
choice_117_d3c161f7	e	Восстановите 1 очко Удачи за то, что уцелели в этой битве, и продолжите свое путешествие	game/script.rpy	3482	e "[what]"
choice_117_ce9f37bf	s	Теперь уровень вашей удачи - [luck]	game/script.rpy	3484	s "[what]"
choice_336_79cf4d30	e	Вы следуете за ним в кабинет, элегантную комнату, в которой все место вдоль стен от пола до полка занимают книжные полки.	game/script.rpy	3490	e "[what]"
choice_336_4b0b86a9	m	Я ученый. В данный момент я увлечен педагогикой	game/script.rpy	3492	m "[what]"
choice_336_47cde5f4	m	Я прожил славную жизнь, и он хочет потратить оставшиеся ему годы на то, чтобы помочь понемногу цивилизовать этот город.	game/script.rpy	3493	m "[what]"
choice_336_aef6354e	e	Похоже, что он может помочь вам в ваших поисках	game/script.rpy	3494	e "[what]"
choice_336_51a10f85	i	Знаете ли вы что-нибудь о заклинании, открывающем северные ворота?	game/script.rpy	3495	i "[what]"
choice_336_ca60943e	m	Действительно, я знаю одну из строк этого заклинания	game/script.rpy	3496	m "[what]"
choice_336_e1a05e3a	m	И я с радостью скажу ее вам, если вы сможете помочь мне с одной проблемой	game/script.rpy	3497	m "[what]"
choice_336_522d52b1	i	Я сделаю всё, что в моих силах!	game/script.rpy	3498	i "[what]"
choice_336_d0a2a667	m	Недавно я пытался расшифровать некоторые руны.	game/script.rpy	3499	m "[what]"
choice_336_718a7c86	m	Я работаю над этой проблемой, но теперь я застрял, потому что я не знаю, точную последовательность рун.	game/script.rpy	3500	m "[what]"
choice_336_3efe03bf	m	Какая из них, по вашему мнению, должна быть следующей?	game/script.rpy	3501	m "[what]"
choice_336_5af73428	e	Вы немного разбираетесь в рунах и внимательно изучаете эту проблему.	game/script.rpy	3502	e "[what]"
choice_336_3eb87c7b	e	Посмотрите на изображенную последовательность на иллюстрации и выберите руну, которая, по вашему мнению, должна быть следующей.	game/script.rpy	3505	e "[what]"
choice_336_72a33094	e	...	game/script.rpy	3506	e "[what]"
		Руна 1	game/script.rpy	3508
		Руна 2	game/script.rpy	3510
		Руна 3	game/script.rpy	3512
		Руна 4	game/script.rpy	3514
choice_14_48cf72e0	e	Когда вы побеждаете зверя, его хозяин захлопывает дверь. Пытаетесь открыть ее, но она крепко заперта.	game/script.rpy	3522	e "[what]"
choice_14_05046c25	e	Вы не можете войти и потому уходите	game/script.rpy	3523	e "[what]"
choice_53_3c2fa7b8	m	Мой слух с возрастом стал хуже.	game/script.rpy	3530	m "[what]"
choice_53_fff83dea	m	Вы должны меня извинить, вполне естественно с подозрением относится к незнакомцам в таком месте, как Кхар.	game/script.rpy	3531	m "[what]"
choice_53_31475d13	m	Если вы отдадите свое оружие, я буду рад видеть вас в своем доме	game/script.rpy	3532	m "[what]"
choice_53_b018f634	s	Повторно оказаться на данной локации будет невозможно	game/script.rpy	3533	s "[what]"
		Передать свое оружие ему и войти	game/script.rpy	3536
choice_194_f41f0e9d	m	Я вам не верю!	game/script.rpy	3544	m "[what]"
choice_194_d99333d5	i	Пустите меня! Я готов отдать вам свое оружие!	game/script.rpy	3545	i "[what]"
choice_194_929e9943	m	Я не хочу вас видеть!	game/script.rpy	3546	m "[what]"
choice_18_5feb8aed	e	На портретах художника изображены различные аристократы и знатные жители Кхара.	game/script.rpy	3553	e "[what]"
choice_18_838b493e	i	Как можно рисовать без рук?	game/script.rpy	3554	i "[what]"
choice_18_e2e18518	pa	Я делаю это с помощью волшебной кисти	game/script.rpy	3555	pa "[what]"
choice_18_ac95f1c1	pa	Даже сейчас я использую кисть внутри своей хижины	game/script.rpy	3556	pa "[what]"
		Зайти в дом художника, чтобы увидеть его нынешнее творение	game/script.rpy	3558
		Посмотреть выступление заклинателя огня	game/script.rpy	3560
choice_96_17622169	i	Приветствую тебя, заклинатель огня!	game/script.rpy	3566	i "[what]"
choice_96_955773d8	fc	Надеюсь, что вам понравятся мои огни!	game/script.rpy	3567	fc "[what]"
choice_96_0198ed6e	e	Он показывает вам прекрасное белое, зеленое, синее и черное пламя.	game/script.rpy	3568	e "[what]"
choice_96_a71153a1	e	Он способен создавать маленькие огни всех этих цветов, помещая особые камни соответствующего цвета в пламя.	game/script.rpy	3569	e "[what]"
choice_96_b02331cd	e	Вы впечатлены, его творения, безусловно, прекрасны, но они малополезны для вас.	game/script.rpy	3570	e "[what]"
choice_96_64bc1c24	fc	Возможно, вас заинтересует один из моих особых огней	game/script.rpy	3571	fc "[what]"
choice_96_0c763fef	fc	Загляните внутрь	game/script.rpy	3572	fc "[what]"
		Зайти в его хижину	game/script.rpy	3574
		Пойти посмотреть на картины художника	game/script.rpy	3576
choice_46_ba69eda9	e	Продолжая идти по улице, вы выходите на очередную развилку.	game/script.rpy	3585	e "[what]"
choice_70_002cf58d	e	Вы безмолвно молите Либру о помощи.	game/script.rpy	3597	e "[what]"
choice_70_11a1c07b	e	Вы не ощущаете ее присутствие, но она будет рядом с вами в этой битве.	game/script.rpy	3598	e "[what]"
choice_70_1f8a86e8	e	Ваша первая успешная атака в том бою мгновенно убила чемпиона	game/script.rpy	3599	e "[what]"
choice_70_92ff68fa	e	Но помните, что теперь вы не сможете воззвать к Либре, пока не покинете Кхар.	game/script.rpy	3600	e "[what]"
choice_70_038068d8	e	За победу вы получаете 15 золотых	game/script.rpy	3601	e "[what]"
choice_70_43de95d5	s	Теперь количество вашего золота - [gold]	game/script.rpy	3603	s "[what]"
choice_323_209bcb39	e	Бой начался! Огромный огр, местный чемпион, выходит на ринг, сжимая массивную дубину. Его глаза горят яростью, и толпа ревет от восторга.	game/script.rpy	3608	e "[what]"
choice_323_fight_9343b343	f	Твои силы иссякли в бою с [current_enemy[]]'name'! Его сокрушительная дубина повергает тебя на землю.	game/script.rpy	3616	f "[what]"
choice_323_fight_64ec7599	f	Огр повержен! Ты стоишь над его массивным телом, тяжело дыша. Толпа замолкает, поражённая твоей победой. Твое здоровье: [health], мастерство: [mastery], удача: [luck].	game/script.rpy	3620	f "[what]"
choice_323_fight_53f943b9	e	За победу ты получаешь 15 золотых	game/script.rpy	3621	e "[what]"
choice_323_fight_43de95d5	s	Теперь количество вашего золота - [gold]	game/script.rpy	3623	s "[what]"
choice_323_fight_aeb5d934	f	Ты ([player_attack]) и [current_enemy[]]'name' ([enemy_attack]) атакуете одновременно, но оба уворачиваетесь! Никто не ранен. Твое здоровье: [health], здоровье врага: [current_enemy[]]'health'.	game/script.rpy	3630	f "[what]"
choice_323_fight_a0f5e1b4	f	Твой удар ([player_attack]) пробивает защиту [current_enemy[]]'name' ([enemy_attack])! Ты наносишь 2 урона. У врага осталось [current_enemy[]]'health' здоровья. Твое здоровье: [health].	game/script.rpy	3636	f "[what]"
choice_323_fight_36bb8395	f	Ты метаешь волшебную цепь! Она обвивается вокруг [current_enemy[]]'name', обездвиживая его. Ты наносишь решающий удар, и [current_enemy[]]'name' повержен! Цепь использована, и ты не можешь её снять.	game/script.rpy	3642	f "[what]"
choice_323_fight_47b1e862	f	Твой мощный удар ([player_attack]) сокрушает [current_enemy[]]'name' ([enemy_attack])! Враг повержен! Твое здоровье: [health].	game/script.rpy	3647	f "[what]"
choice_323_fight_37c6df0f	f	Удача на твоей стороне! Ты наносишь [current_enemy[]]'name' дополнительный урон (2). У врага осталось [current_enemy[]]'health' здоровья. Твоя удача снизилась до [luck].	game/script.rpy	3656	f "[what]"
choice_323_fight_36bb8395_1	f	Ты метаешь волшебную цепь! Она обвивается вокруг [current_enemy[]]'name', обездвиживая его. Ты наносишь решающий удар, и [current_enemy[]]'name' повержен! Цепь использована, и ты не можешь её снять.	game/script.rpy	3662	f "[what]"
choice_323_fight_abc85149	f	Удача помогает тебе! Мощный дополнительный удар (2 урона) добивает [current_enemy[]]'name'! Твоя удача снизилась до [luck].	game/script.rpy	3667	f "[what]"
choice_323_fight_d00ac57f	f	Удача отвернулась! [current_enemy[]]'name' восстанавливает 1 здоровье (теперь [current_enemy[]]'health'). Твоя удача снизилась до [luck].	game/script.rpy	3672	f "[what]"
choice_323_fight_28a9b385	f	[current_enemy[]]'name' наносит тебе удар ([enemy_attack])! Твоя защита ([player_attack]) не справляется. Ты теряешь 2 здоровья, осталось [health].	game/script.rpy	3680	f "[what]"
choice_323_fight_df555c5d	f	[current_enemy[]]'name' наносит сокрушительный удар ([enemy_attack]) против твоей защиты ([player_attack])! Ты теряешь последние силы и падаешь.	game/script.rpy	3682	f "[what]"
choice_323_fight_996c2584	f	Удача спасает тебя! Ты восстанавливаешь 1 здоровье (теперь [health]). Твоя удача снизилась до [luck].	game/script.rpy	3691	f "[what]"
choice_323_fight_80826387	f	Удача подвела! Ты теряешь дополнительное 1 здоровье (теперь [health]). Твоя удача снизилась до [luck].	game/script.rpy	3696	f "[what]"
choice_323_fight_cb73bca8	f	Удача подвела, и ты теряешь последнее здоровье! [current_enemy[]]'name' добивает тебя.	game/script.rpy	3698	f "[what]"
choice_253_b4aa5810	e	Он покупает вам еще по кружке эля, и вы распиваете их.	game/script.rpy	3705	e "[what]"
choice_253_9d893d09	e	Восстановите еще 2 очка Здоровья.	game/script.rpy	3706	e "[what]"
choice_253_8d795cec	s	Теперь ваш уровень здоровья - [health]	game/script.rpy	3708	s "[what]"
choice_253_b9f9214f	e	Сейчас вы в довольно приподнятом настроении и оба хохочете во все горло.	game/script.rpy	3709	e "[what]"
choice_253_d7e343a5	e	Ваш собеседник хорошо знает город, и вы стараетесь выжать из него побольше дополнительной информации	game/script.rpy	3710	e "[what]"
choice_253_6e035f5d	i	Что ты знаешь о хранителях строк заклинания?	game/script.rpy	3711	i "[what]"
